,stt,enso,sam,ao_mar,lst,mse_850,vm_eof2,tp_feb,scssm_onset
1986,1.1462970135479742,1.2106018,1761.1406,1.885151617821568,0.619751,-0.07091244572927735,0.9185755918260253,0.0008269933,27
1987,1.2285626223097676,-1.2560425,947.60156,-0.9190180552156557,0.3829956,-1.4771532880085942,-0.5628156342423983,0.0008928048,32
1988,1.855242580275712,0.3913269,1400.3438,-0.13639553487928138,0.8142395,1.5844708599465207,-2.1396948363538506,0.0008627388,29
1989,4.553480435032448,2.1146545,1810.7188,1.078556370152638,1.2642212,0.8401257696203857,-0.5605929989282983,0.00089338195,28
1990,8.041074249825488,0.5872803,1838.8359,2.1843833181571943,1.1488037,-1.5704790863308062,0.30613545936164066,0.0008587349,28
1991,0.6149938498151977,0.27615356,2015.375,-0.48113595289781724,0.12420654,-1.6620531805631913,1.883748680590051,0.00087131455,32
1992,1.144257201400979,-1.7862244,1534.9141,0.8683293973089664,0.5791626,-3.7752337201080763,0.24146500510347896,0.00089179695,28
1993,2.5385292248087845,-0.6636658,449.54688,0.8275987897074146,0.52072144,-2.6997851092623932,0.8048055920346899,0.00085785467,32
1994,5.453354743539535,0.4515381,1871.2656,1.1380002679880132,1.5274048,0.5408551519739717,0.5455963928218815,0.00081501034,25
1995,2.079182648685502,0.09625244,2330.6875,0.25325338746419973,0.37121582,-1.1123034149146633,0.3907597609844568,0.0008141126,27
1996,4.703362591856687,1.2506409,1527.0625,-0.6025010665865663,-0.038146973,0.6489362115560198,1.506761814112844,0.000893421,26
1997,6.671968663745943,1.1374207,1729.8203,0.6032721783174264,0.87649536,-2.1231798748638653,1.4138511286302406,0.0008965551,28
1998,3.935077119370306,-1.5053406,1987.8906,0.1295451312904565,0.32629395,-3.571168764018182,-0.6123217523422719,0.0008648364,29
1999,-1.7411025870283172,1.7505493,2285.6172,-1.1785919635484394,0.8501587,2.4192883917494328,-2.61069667289762,0.00086763164,30
2000,5.0786264655612205,1.7797241,2466.8984,-0.07798703537998908,1.0802917,2.968369815095116,-1.7371762180132848,0.000894663,26
2001,5.865397060913228,0.94522095,1772.2656,-1.3714610385367154,1.3727112,2.386469793128356,-2.5318459140955416,0.0008274859,26
2002,4.934222449549451,0.46237183,2235.3125,0.401325013318164,0.32522583,-2.096919486650904,-1.4529959851367091,0.0008523042,27
2003,0.8393315296483187,0.13919067,1055.9062,0.9739377555083414,0.96362305,-0.5172899676020961,-0.6731567666151106,0.00087544677,28
2004,0.9464566333024999,1.0004272,2076.3438,0.17245546750967522,0.32434082,-0.23239921808448116,-0.09505719862109838,0.0008600498,27
2005,0.295452530169173,0.1394043,1574.8906,-0.8028838692647008,0.66430664,-2.591795577941866,0.6495248192233741,0.00085384585,28
2006,4.886112763070846,1.4147949,1836.2031,-1.3760184955076566,0.9154663,1.903178179388192,-0.35541045270911303,0.00088045694,27
2007,-1.148018453349993,0.8924866,1527.5703,0.8784034945646471,0.5769043,-0.27805655937544316,-1.2401305691156068,0.0008644768,26
2008,4.621732633731224,1.8036804,2110.7266,0.12245194262921834,0.7895813,1.8444806745171718,-1.6154664858955659,0.00088824617,25
2009,-0.17370919826637105,0.9283142,1826.4688,-0.28802085032592034,1.4848938,1.75095345528473,-0.03679572289303404,0.0008642074,24
2010,3.2482350584888375,-0.6253967,1005.2578,-0.2773360702185183,0.64230347,-2.25581228933828,-0.4751802936781101,0.0008888875,29
2011,3.0899374927997787,2.0835266,1661.375,1.302948902323779,2.05307,2.050227141819903,0.1432544560218352,0.00090047566,26
2012,2.250975795403646,1.1522217,2472.8203,0.5924133474889489,1.1679382,3.051731660868768,-0.8919681741375337,0.00089055754,24
2013,1.8842209363482514,0.70306396,1622.8516,-2.44617709678113,0.41870117,0.713209324448826,-0.9388631911427407,0.0009181956,32
2014,7.093744023071218,1.0264893,1452.0469,0.9895604500669836,0.005645752,-3.030372826424184,1.4143359307961256,0.0008751495,32
2015,2.8249082506213057,0.28570557,2041.0547,1.5460457541779111,0.1927185,-2.825285543703444,1.3318734159670258,0.00088310835,34
2016,-0.46720313691592513,-1.0600586,2657.5625,0.5747001126171566,0.28338623,-0.921925555904636,-1.3101289866645736,0.00089202577,29
2017,5.751291403326048,0.90859985,1248.4453,1.2263296878379706,0.74057007,1.870136824472354,-1.1882456184658663,0.00087551825,28
2018,1.7138471782075928,1.5482788,2308.4297,-1.1232220950033267,1.0028076,1.592436021255594,-0.09610460594153407,0.000881783,31
2019,5.835784315317252,-0.5383301,2334.0625,1.5775869263857363,0.22085571,-3.565605358133098,-1.0194846921886842,0.0008939265,25
2020,2.3414173465961974,0.36941528,1651.375,1.5575097074861537,-0.013000488,-0.15760669845923303,-0.8636327981007071,0.0008980987,33
2021,3.661345966259134,1.3630066,2050.6953,1.0979424551315555,0.33029175,1.525446892855257,-1.200226452621721,0.00088544865,29
2022,-0.7350803080316822,1.7867126,2250.3047,0.5972515324091598,1.0206299,1.887241939247815,0.7978909677691933,0.0008839072,27
2023,5.551239226608111,0.9055176,2802.4062,-0.16083530845696162,0.3413086,0.832685667281055,0.35599128959235,0.00087312324,26
2024,0.226125606484918,-0.5006714,2499.6328,-0.23538874778363264,0.21511841,0.3456342781267949,0.03630393922437643,0.0008612017,30
2025,2.4203639733122344,0.8964844,1369.4688,0.6152090315854973,0.80422974,3.391938601863103,0.11400988970531405,0.0008648897,30
